"id","term","category","weight"
"2289","tactics","A","0.0036048030492563735"
"2290","rivals","A","-0.0073393576081330104"
"2291","criticize","A","-0.0009891880648349248"
"2292","arresting","A","-0.0009891880648349248"
"2293","jailing","A","-0.0009891880648349248"
"2294","scores","A","-0.0009891880648349248"
"2295","suspected","A","0.017407787449798255"
"2296","militants","A","-0.006859122225516399"
"2297","linked","A","-0.008821175692214332"
"2298","al-qaida","A","-0.0009891880648349248"
"2299","trial","A","-0.03142503515136867"
"2300","touched","A","0.008377647234414507"
"2301","anwar","A","0.0014525133166268848"
"2302","ibrahim","A","0.005089744135644817"
"2303","15-year","A","0.0030890553757794616"
"2304","sentence","A","0.05307240778268809"
"2305","sodomy","A","0.0030890553757794616"
"2306","always","A","-0.1364587512473305"
"2307","flawed","A","0.0030890553757794616"
"2308","assistant","A","-0.013404154261066168"
"2309","pacific","A","0.04876089081916826"
"2310","affairs","A","-0.00507708402736309"
"2311","kelly","A","-0.04202788552256702"
"2312","morning","A","-0.07684326351620673"
"2313","anwar's","A","0.00116945065063784"
"2314","wan","A","-0.03632927687612762"
"2315","azizah","A","0.00116945065063784"
"2316","ismail","A","0.00116945065063784"
"2317","discussion","A","-0.007980552977693001"
"2318","detention","A","0.00116945065063784"
"2319","husband","A","-0.026519249315864104"
"2320","severely","A","-0.005358481211557298"
"2321","admonished","A","-0.003238162076619005"
"2322","microsoft","A","-0.13375797890765648"
"2323","wireless","A","-0.03445884392719337"
"2324","software","A","-0.0180815127123168"
"2325","devices","A","-0.013322480911152575"
"2326","talks","A","-0.014380201962503638"
"2327","microsoft's","A","-0.004387925571635627"
"2328","drive","A","0.12505045809945492"
"2329","carriers","A","-0.02496972791989354"
"2330","so-called","A","0.010625697213987375"
"2331","smart","A","0.03811739985734206"
"2332","phone","A","0.047544034085715586"
"2333","pared-down","A","-0.0003966261445309204"
"2334","version","A","0.007987454766076926"
"2335","windows","A","0.0035756346437518616"
"2336","operating","A","-0.026927676308788662"
"2337","net","A","-0.0003671103326459894"
"2338","internet","A","0.060899173754372045"
"2339","strategy","A","0.04208789266659102"
"2340","nor","A","-0.11376173247815491"
"2341","comment","A","-0.12476582935238374"
"2342","main","A","-0.08895085178487032"
"2343","microsoft-at","A","-0.01094600531669584"
"2344","customers","A","-0.014369401083438482"
"2345","persuade","A","-0.0030588003500764188"
"2346","cell","A","0.014685489423992785"
"2347","struggled","A","0.013651496901317488"
"2348","opposition","A","0.07934199080631875"
"2349","aligned","A","-0.006121407123643315"
"2350","nokia","A","0.0027702374177266597"
"2351","competing","A","-0.006545603180850534"
"2352","advantage","A","0.03711906736066913"
"2353","analysts","A","-0.014368456350832698"
"2354","link","A","-0.07362824687825856"
"2355","pc","A","0.004733794837939144"
"2356","stronghold","A","0.003919776633335621"
"2357","polls","A","-0.00143227030343955"
"2358","relatively","A","-0.020719957049202133"
"2359","rival","A","-0.02108774638077974"
"2360","contest","A","0.014189870118605381"
"2361","narrowed","A","-0.0036323687103520367"
"2362","documents","A","-0.0027546982910903904"
"2363","calendar","A","0.00416062566875255"
"2364","prefer","A","-0.017013719805197225"
"2365","technology","A","0.12138056651338881"
"2366","announced","A","0.025169426139504056"
"2367","verizon","A","-0.01806349941494669"
"2368","sprint","A","-0.01806349941494669"
"2369","pcs","A","-0.01806349941494669"
"2370","less","A","-0.015834625263135584"
"2371","outfielder","A","-0.012883669050537299"
"2372","cliff","A","0.00366256013289855"
"2373","floyd","A","-0.008461522536551159"
"2374","imported","A","0.001953381831238542"
"2375","montreal","A","0.00366256013289855"
"2376","expos","A","-0.04259603070462539"
"2377","playoff","A","0.00366256013289855"
"2378","traded","A","0.0027117873566060687"
"2379","boston","A","0.024516601341856174"
"2380","try","A","-0.01921407578434751"
"2381","red","A","-0.04948566324365605"
"2382","sox","A","-0.08087852063805538"
"2383","postseason","A","0.00366256013289855"
"2384","offense","A","-0.011678151587505"
"2385","omar","A","-0.0006941655223215728"
"2386","minaya","A","-0.018451884071358435"
"2387","rookie","A","-0.0006941655223215728"
"2388","general","A","-0.08567821537275352"
"2389","manager","A","-0.0021037175960811694"
"2390","exchange","A","-0.03683551909918983"
"2391","south","A","-0.029531043533417362"
"2392","pitchers","A","-0.002541504178971947"
"2393","player","A","-0.07818107819271514"
"2394","named","A","0.007199106370977103"
"2395","teams","A","0.03272312551593465"
"2396","24","A","0.027680789851421944"
"2397","tuesday's","A","0.02243307176376407"
"2398","deadline","A","-0.0670930901063345"
"2399","trades","A","-0.024810597448215604"
"2400","waivers","A","-0.015164256614974189"
"2401","players","A","-0.07067333698721272"
"2402","florida","A","0.0007829684763085975"
"2403","marlins","A","-0.0004485773945725584"
"2404","stunned","A","0.027065839018417387"
"2405","baseball","A","-0.001067463575732613"
"2406","acquiring","A","0.00032016562670214517"
"2407","bartolo","A","0.00032016562670214517"
"2408","colon","A","-0.004745224246451099"
"2409","cleveland","A","-0.01503949163116529"
"2410","won","A","0.05994512749112481"
"2411","batted","A","-0.005612327821489253"
"2412","208","A","-0.005065389873153231"
"2413","hitting","A","-0.03279718770056637"
"2414","runs","A","-0.039121661324319976"
"2415","bated","A","-0.0007687430212747039"
"2416","287","A","-0.0007687430212747039"
"2417","drove","A","0.0749240161270323"
"2418","57","A","-0.009227683893594463"
"2419","46-41","A","-0.008648045418623811"
"2420","7-12","A","-0.008648045418623811"
"2421","dropping","A","0.027218945187309003"
"2422","9","A","0.022185471706302622"
"2423","1/2","A","-0.008648045418623811"
"2424","games","A","0.0030116316277654267"
"2425","behind","A","0.011792689150982848"
"2426","atlanta","A","-0.003988484329890025"
"2427","national","A","-0.007677944071765069"
"2428","senate","A","0.060011582358979784"
"2429","senator","A","0.013586865402879263"
"2430","recommended","A","0.009529073139489225"
"2431","bob","A","-0.0021794148857237545"
"2432","packwood","A","-0.030872637508487004"
"2433","oregon","A","0.015397603978708348"
"2434","ground","A","0.08127362152137844"
"2435","misconduct","A","0.0012313602808378368"
"2436","agent","A","-0.0599972646755846"
"2437","prudent","A","-0.0014032547875212533"
"2438","settle","A","0.025276032833083894"
"2439","draft","A","-0.0014032547875212533"
"2440","choice","A","0.0296648583900553"
"2441","compensation","A","-0.0014032547875212533"
"2442","signed","A","-0.06709599925177011"
"2443","acquired","A","-0.047341148666480926"
"2444","woo-kim","A","-0.031156824501103693"
"2445","seung","A","-0.031156824501103693"
"2446","jun-song","A","-0.031156824501103693"
"2447","kim","A","-0.046001325451595444"
"2448","right-handed","A","-0.04575755089092982"
"2449","pitcher","A","-0.004730064018142676"
"2450","seoul","A","-0.021540557998341984"
"2451","song","A","-0.019689033260077256"
"2452","22-year-old","A","-0.013967543572742883"
"2453","right-hander","A","-0.013967543572742883"
"2454","pusan","A","-0.013967543572742883"
"2455","bolster","A","-0.010983986065183434"
"2456","yankees","A","-0.019568805194589856"
"2457","slipped","A","0.12960286677240984"
"2458","he's","A","0.09179687170861323"
"2459","wore","A","0.020620190247601138"
"2460","tried","A","0.07044643771625173"
"2461","lineup","A","0.002901088159600109"
"2462","barrage","A","0.007824899146366658"
"2463","crack","A","0.05869726990980609"
"2464","cocaine-connected","A","0.007824899146366658"
"2465","killings","A","0.007824899146366658"
"2466","1980s","A","0.012618363254688906"
"2467","came","A","-0.03136414531401829"
"2468","realization","A","0.006782225286998317"
"2469","full-fledged","A","0.010632670119198074"
"2470","evident","A","-0.015723993465462615"
"2471","george","A","0.009779871088271117"
"2472","starke","A","0.03539631349372535"
"2473","offensive","A","0.02481235986861885"
"2474","tackle","A","0.04786942746860714"
"2475","redskins","A","0.00982771970456267"
"2476","1973","A","0.004285883387225566"
"2477","1984","A","0.0018969649044772304"
"2478","stuck","A","0.04277743186437706"
"2479","death","A","0.1355493421133406"
"2480","d","A","-0.05693012051940457"
"2481","80s","A","0.014561577832880793"
"2482","90s","A","0.014561577832880793"
"2483","everywhere","A","0.16065391794375922"
"2484","reared","A","0.01100938077224478"
"2485","rochelle","A","0.01100938077224478"
"2486","y","A","0.011232988186595388"
"2487","columbia","A","0.01510071048373447"
"2488","york's","A","0.013784725561205035"
"2489","boston's","A","0.013784725561205035"
"2490","crime","A","0.039227988956176796"
"2491","shooting","A","0.1578493783912939"
"2492","14-year-old","A","0.013418847006029437"
"2493","crew","A","0.08199157294073083"
"2494","ran","A","0.13995712818599426"
"2495","block","A","0.11620277071737364"
"2496","killing","A","0.09545344930030819"
"2497","sector","A","-0.004855388397178818"
"2498","instances","A","-0.006879584963504581"
"2499","cases","A","0.017788133626561127"
"2500","dignity","A","-0.048463534377252045"
"2501","tired","A","-0.05343913027890564"
"2502","bed","A","-0.012307475342695561"
"2503","tech-9","A","0.007764563681914138"
"2504","gun","A","0.08889303693663345"
"2505","pillow","A","0.003074825468980804"
"2506","resigned","A","-0.03306645377634592"
"2507","suffer","A","-0.0264922721612843"
"2508","black","A","-0.21992006530134042"
"2509","eye","A","0.00450742919926453"
"2510","opened","A","-0.05874549006759664"
"2511","excel","A","0.0008119535719111791"
"2512","institute","A","-0.01953650116220767"
"2513","automotive","A","-0.02193428737840827"
"2514","two-year","A","-0.008229293860067186"
"2515","auto","A","-0.05451705791120725"
"2516","technician","A","-0.0065883306966458425"
"2517","field","A","0.05572637056190994"
"2518","third","A","0.01626580762905909"
"2519","copied","A","0.012251567561340562"
"2520","cities","A","0.058901690371354676"
"2521","attracted","A","-0.04888614351061184"
"2522","walks","A","0.014090147819133252"
"2523","68","A","0.0052429459364812265"
"2524","university","A","-0.13751173465619781"
"2525","district","A","0.00873355873341573"
"2526","intricacies","A","-0.008773842247151309"
"2527","equivalency","A","-0.008773842247151309"
"2528","54","A","-0.019675312428513756"
"2529","bowls","A","0.04129436573031993"
"2530","allen","A","0.05300948743738232"
"2531","pardee","A","-0.010877579590860281"
"2532","joe","A","0.03403512056189643"
"2533","gibbs","A","-0.010877579590860281"
"2534","hill","A","-0.04681629729598851"
"2535","gang","A","-0.004433549540631906"
"2536","team's","A","0.0011138332949555503"
"2537","original","A","-0.01554117700558924"
"2538","hogs","A","-0.004909605367635063"
"2539","70","A","0.02448062371621771"
"2540","physics","A","0.0012027761461726985"
"2541","degree","A","-0.01024862455901845"
"2542","became","A","0.026868824500221808"
"2543","redskin","A","0.0063805794667077375"
"2544","studied","A","-0.05255934989538532"
"2545","drama","A","-0.014500319145016694"
"2546","broadcasting","A","0.0012027761461726985"
"2547","built","A","0.039153778601770266"
"2548","thought","A","-0.29484446830015987"
"2549","developer","A","0.0012027761461726985"
"2550","sold","A","-0.03822758612669602"
"2551","putting","A","-0.012187011725195701"
"2552","300","A","-0.007723465899383419"
"2553","saw","A","0.24471096970533893"
"2554","men","A","-0.0492286427561521"
"2555","dads","A","-0.0028258335720980545"
"2556","structure","A","-0.19224404938549805"
"2557","couldn't","A","-0.07917844844813343"
"2558","dealer","A","-0.01978828351467226"
"2559","either","A","-0.03166605013698093"
"2560","die","A","0.11387299055510207"
"2561","jail","A","0.05512555117369603"
"2562","dire","A","-0.005046450634596705"
"2563","shortage","A","-0.005046450634596705"
"2564","technicians","A","-0.005046450634596705"
"2565","america","A","0.06511435779361421"
"2566","internationally","A","-0.008614697798385598"
"2567","full-time","A","-0.030485826606668574"
"2568","twelve","A","-0.025675844700981013"
"2569","seventy","A","-0.009670173560874904"
"2570","classes","A","-0.008527741110229997"
"2571","angela","A","-0.0042231162396285625"
"2572","nafis","A","-0.0042231162396285625"
"2573","47","A","-0.010896510236436514"
"2574","ecuador","A","-0.0042231162396285625"
"2575","english","A","-0.004735187774771159"
"2576","driver's","A","-0.005828413972891649"
"2577","license","A","-0.017101028332068963"
"2578","document","A","0.09529626557118859"
"2579","speaks","A","-0.11288491710634115"
"2580","charles","A","-0.12758061400711426"
"2581","easterling","A","0.014148474488054993"
"2582","enrolled","A","0.0017567902198261701"
"2583","month","A","-0.060303229172014694"
"2584","lived","A","-0.028304253249209904"
"2585","wherever","A","-0.01136157101151524"
"2586","lay","A","0.04713802684348306"
"2587","head","A","-0.06786208314315534"
"2588","whatever","A","0.03831325000983165"
"2589","guy","A","0.06509004818491623"
"2590","kicked","A","0.037263546332060325"
"2591","threatening","A","0.01587383679507875"
"2592","teacher","A","0.06319442060212009"
"2593","walking","A","-0.04104967146773869"
"2594","orellana","A","-0.0026991757705037834"
"2595","shows","A","0.12330049093762141"
"2596","dedication","A","0.000017261805189081242"
"2597","maturity","A","-0.03270522360056431"
"2598","edward","A","-0.028515832942713325"
"2599","jewell","A","-0.025152338927091546"
"2600","56","A","-0.02478323125589539"
"2601","retired","A","-0.017776300912686966"
"2602","copyright","A","-0.02956784870394753"
"2603","library","A","0.004394958415406877"
"2604","flapping","A","0.007280930103441979"
"2605","wings","A","0.005698957829770826"
"2606","skill","A","-0.02537763002091261"
"2607","invaluable","A","-0.017548906372003664"
"2608","enriching","A","-0.011018521790580828"
"2609","down","A","0.09415891628476449"
"2610","energized","A","0.06582497921860647"
"2611","publicly","A","0.004268722348552308"
"2612","floor","A","0.17630537057533865"
"2613","apologize","A","0.004499664420989074"
"2614","jersey","A","0.02566257484373871"
"2615","seat","A","-0.02523553226081655"
